open_time,direction,entry_price,sl_price,tp_price,atr,probability
2014.07.09 09:20,1,1322.62300,1322.10014,1323.93014,0.52286,0.67246
2014.07.09 11:35,1,1326.17600,1325.48393,1327.90618,0.69207,0.63110
2014.07.09 16:35,1,1321.99300,1321.28379,1323.76604,0.70921,0.64810
2014.07.09 18:05,1,1324.64800,1323.75807,1326.87282,0.88993,0.64331
2014.07.09 19:50,1,1327.94800,1326.82636,1330.75211,1.12164,0.64234
2014.07.10 04:15,1,1329.14300,1328.89929,1329.75229,0.24371,0.50187
2014.07.10 08:45,1,1330.34300,1329.76257,1331.79407,0.58043,0.71782
2014.07.10 10:30,1,1342.29100,1340.84843,1345.89743,1.44257,0.67101
2014.07.14 05:25,-1,1328.91600,1329.49300,1327.47350,0.57700,0.60367
2014.07.14 07:55,-1,1321.99700,1323.13771,1319.14521,1.14071,0.58826
2014.07.14 14:25,-1,1306.92100,1308.34129,1303.37029,1.42029,0.57769
2014.07.14 15:55,-1,1306.33200,1307.19907,1304.16432,0.86707,0.51787
2014.07.15 13:50,-1,1310.45300,1311.39557,1308.09657,0.94257,0.62784
2014.07.15 15:20,-1,1298.57300,1301.16850,1292.08425,2.59550,0.50963
2014.07.17 08:30,-1,1302.71200,1303.43914,1300.89414,0.72714,0.52036
2014.07.17 13:15,1,1304.43300,1302.92471,1308.20371,1.50829,0.61881
2014.07.17 15:15,1,1314.64200,1313.47443,1317.56093,1.16757,0.54157
2014.07.22 04:10,-1,1311.01500,1311.30107,1310.29982,0.28607,0.51108
2014.07.22 05:40,-1,1306.94300,1307.60893,1305.27818,0.66593,0.62439
2014.07.22 07:10,-1,1306.66300,1307.36000,1304.92050,0.69700,0.64862
2014.07.24 01:00,-1,1304.57100,1304.88829,1303.77779,0.31729,0.55209
2014.07.24 02:30,-1,1297.96100,1299.17764,1294.91939,1.21664,0.50541
2014.07.24 13:15,-1,1297.05200,1298.54029,1293.33129,1.48829,0.63753
2014.07.24 14:45,-1,1291.62300,1293.37564,1287.24139,1.75264,0.56498
2014.07.25 17:10,1,1302.48100,1301.66093,1304.53118,0.82007,0.57324
2014.07.28 09:25,1,1304.41800,1303.69064,1306.23639,0.72736,0.50517
2014.07.29 04:50,1,1304.68200,1304.40350,1305.37825,0.27850,0.53311
2014.07.29 06:20,1,1304.66400,1304.21214,1305.79364,0.45186,0.58157
2014.07.29 07:50,1,1310.96000,1310.03286,1313.27786,0.92714,0.50097
2014.07.29 13:35,-1,1303.00100,1304.06671,1300.33671,1.06571,0.62351
2014.07.29 15:20,-1,1299.74400,1300.76707,1297.18632,1.02307,0.52279
2014.07.30 14:20,-1,1293.82100,1295.03464,1290.78689,1.21364,0.57785
2014.07.30 15:50,-1,1293.67200,1294.51871,1291.55521,0.84671,0.56421
2014.07.31 15:00,-1,1286.09100,1287.17093,1283.39118,1.07993,0.58474
2014.07.31 16:45,-1,1282.20900,1283.02114,1280.17864,0.81214,0.61220
2014.07.31 19:30,-1,1285.20000,1285.82621,1283.63446,0.62621,0.61957
2014.08.04 09:00,-1,1294.21300,1294.76071,1292.84371,0.54771,0.51125
2014.08.05 13:40,-1,1286.61700,1287.88050,1283.45825,1.26350,0.63311
2014.08.05 15:10,-1,1284.35200,1285.49914,1281.48414,1.14714,0.61666
2014.08.06 14:20,1,1308.30000,1307.04793,1311.43018,1.25207,0.53459
2014.08.07 13:00,1,1304.51900,1302.80857,1308.79507,1.71043,0.53654
2014.08.07 14:30,1,1305.69700,1304.67750,1308.24575,1.01950,0.56522
2014.08.08 01:45,1,1310.92700,1310.22986,1312.66986,0.69714,0.55755
2014.08.08 04:30,1,1317.24600,1316.83793,1318.26618,0.40807,0.52354
2014.08.11 01:45,-1,1307.82600,1308.48857,1306.16957,0.66257,0.50468
2014.08.12 04:30,1,1306.15200,1305.92921,1306.70896,0.22279,0.54625
2014.08.12 06:30,1,1308.86100,1308.30179,1310.25904,0.55921,0.54308
2014.08.12 11:00,1,1311.83100,1311.21921,1313.36046,0.61179,0.54647
2014.08.12 13:45,1,1315.93000,1315.03993,1318.15518,0.89007,0.60727
2014.08.12 15:15,1,1315.77800,1314.68821,1318.50246,1.08979,0.58572
2014.08.15 14:15,-1,1293.25800,1294.34686,1290.53586,1.08886,0.52004
2014.08.19 02:25,1,1298.90800,1298.52050,1299.87675,0.38750,0.50759
2014.08.19 04:55,1,1299.78900,1299.51479,1300.47454,0.27421,0.50275
2014.08.20 04:05,-1,1295.27300,1295.53500,1294.61800,0.26200,0.60770
2014.08.20 05:35,-1,1295.81800,1296.18564,1294.89889,0.36764,0.62676
2014.08.20 07:05,-1,1295.44000,1296.00143,1294.03643,0.56143,0.61765
2014.08.20 17:20,-1,1294.09200,1294.47171,1293.14271,0.37971,0.58221
2014.08.20 19:50,-1,1291.27300,1291.97950,1289.50675,0.70650,0.56305
2014.08.21 01:00,-1,1289.20100,1289.53750,1288.35975,0.33650,0.57620
2014.08.21 04:15,-1,1286.87100,1287.49193,1285.31868,0.62093,0.61932
2014.08.21 06:00,-1,1280.74300,1282.19500,1277.11300,1.45200,0.54043
2014.08.21 07:45,-1,1280.20900,1281.10793,1277.96168,0.89893,0.58914
2014.08.26 04:50,1,1282.90400,1282.20936,1284.64061,0.69464,0.52832
2014.08.27 13:15,-1,1284.80800,1285.50450,1283.06675,0.69650,0.51306
2014.08.28 10:15,1,1291.40900,1290.47736,1293.73811,0.93164,0.57689
2014.09.01 08:10,-1,1289.40900,1289.82486,1288.36936,0.41586,0.55822
2014.09.01 09:40,-1,1287.53800,1287.95543,1286.49443,0.41743,0.50488
2014.09.01 11:10,-1,1287.75700,1288.09279,1286.91754,0.33579,0.58209
2014.09.02 02:25,-1,1282.93700,1283.45264,1281.64789,0.51564,0.66766
2014.09.02 05:40,-1,1282.91800,1283.37271,1281.78121,0.45471,0.63914
2014.09.02 08:10,-1,1276.47700,1277.21471,1274.63271,0.73771,0.61650
2014.09.02 09:40,-1,1277.14300,1277.73257,1275.66907,0.58957,0.62255
2014.09.02 11:25,-1,1272.03100,1273.42564,1268.54439,1.39464,0.52208
2014.09.02 13:55,-1,1266.66600,1267.54450,1264.46975,0.87850,0.62959
2014.09.02 15:25,-1,1264.58400,1265.47043,1262.36793,0.88643,0.53488
2014.09.03 11:10,-1,1269.71900,1270.34136,1268.16311,0.62236,0.50112
2014.09.03 13:40,-1,1266.22900,1267.01036,1264.27561,0.78136,0.50674
2014.09.04 22:00,-1,1261.33900,1261.81436,1260.15061,0.47536,0.56436
2014.09.05 10:00,-1,1265.02900,1265.39871,1264.10471,0.36971,0.50434
2014.09.08 13:00,-1,1264.51800,1265.27679,1262.62104,0.75879,0.59827
2014.09.08 14:45,-1,1257.21800,1258.59807,1253.76782,1.38007,0.54548
2014.09.09 13:55,-1,1255.26900,1256.45143,1252.31293,1.18243,0.61467
2014.09.09 15:40,-1,1251.20800,1251.90121,1249.47496,0.69321,0.53624
2014.09.10 14:35,-1,1249.70700,1251.00193,1246.46968,1.29493,0.51023
2014.09.11 09:15,-1,1248.17900,1248.72364,1246.81739,0.54464,0.61276
2014.09.11 13:30,-1,1243.16900,1244.52157,1239.78757,1.35257,0.61548
2014.09.12 01:15,-1,1237.03600,1237.66386,1235.46636,0.62786,0.60454
2014.09.12 02:45,-1,1234.17800,1235.26836,1231.45211,1.09036,0.58962
2014.09.12 11:15,-1,1238.69100,1239.11850,1237.62225,0.42750,0.55063
2014.09.15 11:00,-1,1235.47200,1235.87036,1234.47611,0.39836,0.50441
2014.09.17 16:25,-1,1236.01600,1236.71457,1234.26957,0.69857,0.54740
2014.09.17 19:10,-1,1228.07200,1230.14014,1222.90164,2.06814,0.63128
2014.09.17 22:10,-1,1218.11800,1219.39636,1214.92211,1.27836,0.53600
2014.09.18 09:25,-1,1222.59800,1223.34643,1220.72693,0.74843,0.58904
2014.09.18 11:10,-1,1223.51100,1224.05064,1222.16189,0.53964,0.61383
2014.09.19 04:25,-1,1224.74500,1225.57064,1222.68089,0.82564,0.59868
2014.09.19 06:10,-1,1223.75500,1225.29343,1219.90893,1.53843,0.57761
2014.09.19 07:40,-1,1222.94100,1223.87400,1220.60850,0.93300,0.63258
2014.09.19 13:10,-1,1223.14200,1224.23021,1220.42146,1.08821,0.56499
2014.09.19 15:55,-1,1218.03100,1219.37864,1214.66189,1.34764,0.55953
2014.09.22 01:10,-1,1215.10100,1215.89050,1213.12725,0.78950,0.57832
2014.09.22 02:55,-1,1213.90200,1214.73043,1211.83093,0.82843,0.61517
2014.09.22 11:10,-1,1212.69100,1213.26957,1211.24457,0.57857,0.52717
2014.09.22 17:40,-1,1217.14400,1217.83457,1215.41757,0.69057,0.62174
2014.09.22 19:10,-1,1216.67200,1217.14721,1215.48396,0.47521,0.57391
2014.09.23 08:05,1,1222.70900,1221.94429,1224.62079,0.76471,0.53234
2014.09.23 10:50,1,1231.84200,1231.06264,1233.79039,0.77936,0.51120
2014.09.25 01:25,-1,1213.79100,1214.62664,1211.70189,0.83564,0.62218
2014.09.25 02:55,-1,1214.58100,1215.05200,1213.40350,0.47100,0.61317
2014.09.25 05:40,-1,1213.52000,1213.86157,1212.66607,0.34157,0.61820
2014.09.25 07:55,-1,1208.50100,1209.66514,1205.59064,1.16414,0.57400
2014.09.25 11:55,-1,1210.51200,1211.15379,1208.90754,0.64179,0.52515
2014.09.26 08:05,-1,1224.02100,1224.82564,1222.00939,0.80464,0.54734
2014.09.29 11:05,-1,1221.58000,1222.19286,1220.04786,0.61286,0.51468
2014.09.29 13:35,-1,1219.58100,1220.79721,1216.54046,1.21621,0.55732
2014.09.29 15:50,-1,1216.68900,1217.59364,1214.42739,0.90464,0.55713
2014.09.30 08:45,-1,1217.02100,1217.52079,1215.77154,0.49979,0.67811
2014.09.30 10:30,-1,1209.21300,1210.12550,1206.93175,0.91250,0.62961
2014.10.01 11:00,-1,1208.48800,1209.13807,1206.86282,0.65007,0.54145
2014.10.02 04:25,-1,1218.75300,1219.26743,1217.46693,0.51443,0.55206
2014.10.02 06:10,-1,1218.10100,1218.89564,1216.11439,0.79464,0.55364
2014.10.03 04:05,-1,1212.55000,1212.95214,1211.54464,0.40214,0.60472
2014.10.03 06:35,-1,1210.20000,1210.69886,1208.95286,0.49886,0.62604
2014.10.03 11:20,-1,1207.71100,1208.42743,1205.91993,0.71643,0.53695
2014.10.03 13:50,-1,1195.43900,1197.80914,1189.51364,2.37014,0.53018
2014.10.05 22:05,-1,1185.81600,1186.75086,1183.47886,0.93486,0.54380
2014.10.06 11:50,-1,1196.84200,1197.57786,1195.00236,0.73586,0.52846
2014.10.07 07:15,1,1208.44800,1207.64271,1210.46121,0.80529,0.50670
2014.10.07 09:00,-1,1208.49900,1209.39121,1206.26846,0.89221,0.51053
2014.10.08 04:15,1,1212.05900,1211.59500,1213.21900,0.46400,0.53059
2014.10.08 05:45,1,1213.80200,1213.11857,1215.51057,0.68343,0.57415
2014.10.08 07:15,1,1216.17900,1215.28264,1218.41989,0.89636,0.60298
2014.10.09 01:55,1,1224.82200,1223.95329,1226.99379,0.86871,0.57892
2014.10.09 05:25,1,1225.10800,1224.62029,1226.32729,0.48771,0.54338
2014.10.09 07:55,1,1228.35700,1227.49036,1230.52361,0.86664,0.54995
2014.10.09 09:55,1,1228.06900,1227.36321,1229.83346,0.70579,0.58137
2014.10.10 08:50,1,1221.29400,1220.32614,1223.71364,0.96786,0.50016
2014.10.10 10:50,1,1223.21900,1222.60043,1224.76543,0.61857,0.53883
2014.10.13 11:35,1,1227.89000,1227.18979,1229.64054,0.70021,0.54447
2014.10.15 04:10,-1,1227.61200,1228.31100,1225.86450,0.69900,0.50942
2014.10.15 07:25,-1,1224.84700,1225.57293,1223.03218,0.72593,0.54148
2014.10.15 09:10,1,1223.83900,1222.97136,1226.00811,0.86764,0.55084
2014.10.15 10:55,1,1224.43100,1223.75457,1226.12207,0.67643,0.52877
2014.10.15 14:10,1,1238.05000,1234.77107,1246.24732,3.27893,0.57471
2014.10.15 15:55,1,1243.92700,1242.61329,1247.21129,1.31371,0.55364
2014.10.17 13:45,-1,1234.18200,1235.51807,1230.84182,1.33607,0.53515
2014.10.20 10:15,1,1241.56100,1241.05271,1242.83171,0.50829,0.58187
2014.10.21 04:15,1,1247.78800,1247.23229,1249.17729,0.55571,0.61739
2014.10.21 06:45,1,1248.70700,1248.04079,1250.37254,0.66621,0.64978
2014.10.21 13:15,1,1251.13100,1249.64936,1254.83511,1.48164,0.52629
2014.10.21 14:45,1,1252.27800,1251.20729,1254.95479,1.07071,0.58201
2014.10.22 14:40,-1,1243.80900,1244.61264,1241.79989,0.80364,0.51747
2014.10.23 08:10,-1,1238.96100,1239.82493,1236.80118,0.86393,0.57850
2014.10.23 09:40,-1,1239.38800,1240.00650,1237.84175,0.61850,0.59489
2014.10.23 11:10,-1,1237.00800,1237.68886,1235.30586,0.68086,0.57140
2014.10.23 13:55,-1,1232.84100,1233.72993,1230.61868,0.88893,0.55547
2014.10.28 08:20,-1,1230.14800,1230.67464,1228.83139,0.52664,0.55516
2014.10.28 10:50,-1,1228.33100,1228.85150,1227.02975,0.52050,0.60249
2014.10.29 16:00,-1,1223.12200,1223.71243,1221.64593,0.59043,0.52445
2014.10.29 17:30,-1,1224.72600,1225.28936,1223.31761,0.56336,0.54535
2014.10.30 04:25,-1,1213.08200,1213.38279,1212.33004,0.30079,0.65222
2014.10.30 07:10,-1,1205.45100,1206.55029,1202.70279,1.09929,0.56363
2014.10.30 13:10,-1,1204.94100,1206.78700,1200.32600,1.84600,0.53981
2014.10.31 04:10,-1,1198.87100,1199.28886,1197.82636,0.41786,0.62768
2014.10.31 06:40,-1,1186.38200,1188.05836,1182.19111,1.67636,0.57734
2014.10.31 14:25,-1,1166.08100,1167.82929,1161.71029,1.74829,0.56876
2014.10.31 15:55,-1,1165.54700,1167.01764,1161.87039,1.47064,0.52824
2014.11.05 01:05,-1,1168.86700,1169.43150,1167.45575,0.56450,0.55703
2014.11.05 02:50,-1,1163.64800,1164.19993,1162.26818,0.55193,0.65066
2014.11.05 05:20,-1,1155.05400,1155.84129,1153.08579,0.78729,0.61803
2014.11.05 07:50,-1,1148.30100,1149.96464,1144.14189,1.66364,0.59200
2014.11.05 09:20,-1,1147.11200,1148.57921,1143.44396,1.46721,0.50405
2014.11.05 11:20,-1,1144.11000,1145.02971,1141.81071,0.91971,0.55944
2014.11.07 13:10,1,1147.27900,1146.17286,1150.04436,1.10614,0.53717
2014.11.14 04:25,-1,1159.40800,1159.92543,1158.11443,0.51743,0.59199
2014.11.14 05:55,-1,1155.24100,1156.30136,1152.59011,1.06036,0.54569
2014.11.14 07:55,-1,1153.71900,1154.84136,1150.91311,1.12236,0.58765
2014.11.14 14:55,1,1168.49900,1166.83114,1172.66864,1.66786,0.54985
2014.11.14 19:25,1,1190.72800,1189.00429,1195.03729,1.72371,0.53547
2014.11.18 08:05,1,1193.28000,1191.77871,1197.03321,1.50129,0.50035
2014.11.18 09:35,1,1197.90800,1196.49236,1201.44711,1.41564,0.53367
2014.11.18 11:50,1,1196.52400,1195.69650,1198.59275,0.82750,0.51598
2014.11.21 13:40,1,1202.32900,1199.99514,1208.16364,2.33386,0.55723
2014.11.21 15:40,1,1204.51400,1203.23386,1207.71436,1.28014,0.54738
2014.11.24 11:25,1,1195.95200,1195.34050,1197.48075,0.61150,0.51583
2014.11.25 10:05,1,1201.22900,1200.42914,1203.22864,0.79986,0.54425
2014.11.25 20:20,1,1199.43200,1198.84793,1200.89218,0.58407,0.53366
2014.11.26 04:45,1,1198.64700,1198.26100,1199.61200,0.38600,0.50793
2014.11.28 02:35,-1,1184.93000,1185.49471,1183.51821,0.56471,0.56533
2014.12.01 13:05,1,1182.61200,1180.50114,1187.88914,2.11086,0.57078
2014.12.01 17:20,1,1204.54900,1202.44093,1209.81918,2.10807,0.52215
2014.12.08 17:15,1,1194.06100,1193.01550,1196.67475,1.04550,0.51185
2014.12.09 04:55,1,1201.10100,1200.43500,1202.76600,0.66600,0.55835
2014.12.09 07:40,1,1205.25100,1204.38457,1207.41707,0.86643,0.53643
2014.12.09 13:40,1,1215.42800,1213.10450,1221.23675,2.32350,0.56193
2014.12.09 15:40,1,1229.46100,1226.24850,1237.49225,3.21250,0.53508
2014.12.11 04:45,-1,1228.30000,1228.74457,1227.18857,0.44457,0.54179
2014.12.15 09:40,-1,1212.53800,1213.55971,1209.98371,1.02171,0.55613
2014.12.15 11:25,-1,1211.64100,1212.30543,1209.97993,0.66443,0.56134
2014.12.15 17:10,-1,1214.36200,1215.88736,1210.54861,1.52536,0.50755
2014.12.18 09:10,1,1199.41800,1198.20136,1202.45961,1.21664,0.57215
2014.12.18 10:40,1,1208.88800,1206.87614,1213.91764,2.01186,0.52570
2014.12.22 13:50,-1,1194.74100,1195.60207,1192.58832,0.86107,0.63370
2014.12.22 16:05,-1,1186.57100,1188.60207,1181.49332,2.03107,0.52880
2014.12.22 18:35,-1,1173.20600,1174.99136,1168.74261,1.78536,0.51591
2014.12.23 09:05,-1,1181.54200,1182.27357,1179.71307,0.73157,0.56707
2014.12.23 11:35,-1,1178.40800,1178.92464,1177.11639,0.51664,0.59321
2014.12.26 02:15,1,1183.74200,1182.76750,1186.17825,0.97450,0.59637
2014.12.26 05:30,1,1184.58900,1183.89693,1186.31918,0.69207,0.54737
2014.12.26 07:00,1,1186.39100,1185.65429,1188.23279,0.73671,0.64428
2014.12.26 08:45,1,1185.77800,1185.07329,1187.53979,0.70471,0.59344
2014.12.26 10:30,1,1192.60100,1191.88486,1194.39136,0.71614,0.59244
2014.12.30 13:15,1,1197.06800,1195.58479,1200.77604,1.48321,0.61544
2014.12.30 15:15,1,1205.17100,1202.90186,1210.84386,2.26914,0.51957
2015.01.05 05:00,1,1192.06800,1191.53043,1193.41193,0.53757,0.52848
2015.01.05 06:30,1,1195.62800,1194.58821,1198.22746,1.03979,0.67895
2015.01.05 08:45,-1,1193.54000,1194.54471,1191.02821,1.00471,0.53472
2015.01.05 13:00,1,1188.82100,1187.52921,1192.05046,1.29179,0.52773
2015.01.05 14:30,1,1197.30100,1194.99629,1203.06279,2.30471,0.51887
2015.01.05 17:30,1,1198.93800,1197.83314,1201.70014,1.10486,0.52832
2015.01.05 19:45,1,1203.97900,1203.19293,1205.94418,0.78607,0.51321
2015.01.06 05:10,1,1206.32400,1205.57343,1208.20043,0.75057,0.64047
2015.01.06 07:40,1,1209.23100,1207.99307,1212.32582,1.23793,0.62173
2015.01.06 16:25,1,1212.17100,1210.41357,1216.56457,1.75743,0.53958
2015.01.06 18:55,1,1214.95300,1213.60807,1218.31532,1.34493,0.56096
2015.01.07 16:50,1,1212.57700,1211.00714,1216.50164,1.56986,0.50012
2015.01.09 13:25,1,1212.81100,1211.48314,1216.13064,1.32786,0.56746
2015.01.09 20:25,1,1219.18100,1218.36893,1221.21118,0.81207,0.53243
2015.01.12 16:25,1,1226.06900,1225.11314,1228.45864,0.95586,0.52829
2015.01.12 17:55,1,1228.93200,1228.09171,1231.03271,0.84029,0.51987
2015.01.12 19:55,1,1233.98400,1233.05007,1236.31882,0.93393,0.55081
2015.01.13 02:25,1,1236.44100,1235.28986,1239.31886,1.15114,0.60451
2015.01.14 18:20,-1,1236.64800,1237.40757,1234.74907,0.75957,0.52510
2015.01.15 09:15,1,1227.63100,1226.85479,1229.57154,0.77621,0.62600
2015.01.15 10:45,1,1249.76100,1246.17550,1258.72475,3.58550,0.50415
2015.01.16 11:10,1,1257.51100,1256.77229,1259.35779,0.73871,0.51699
2015.01.20 08:05,1,1280.26200,1279.32514,1282.60414,0.93686,0.56423
2015.01.20 10:35,1,1291.72100,1290.51707,1294.73082,1.20393,0.51745
2015.01.21 04:15,1,1295.40100,1294.34236,1298.04761,1.05864,0.57050
2015.01.21 07:00,1,1300.72900,1299.50421,1303.79096,1.22479,0.55849
2015.01.22 05:15,-1,1292.19200,1292.65814,1291.02664,0.46614,0.50600
2015.01.26 10:25,-1,1282.37800,1283.81979,1278.77354,1.44179,0.52272
2015.01.29 08:45,-1,1279.87100,1280.95357,1277.16457,1.08257,0.59343
2015.01.29 11:15,-1,1273.83200,1274.77971,1271.46271,0.94771,0.55137
2015.02.02 18:10,1,1276.41400,1275.06986,1279.77436,1.34414,0.50434
2015.02.03 13:05,-1,1268.25100,1270.11950,1263.57975,1.86850,0.51535
2015.02.03 15:20,-1,1258.71800,1260.80614,1253.49764,2.08814,0.56089
2015.02.06 08:45,-1,1267.29100,1267.98971,1265.54421,0.69871,0.52482
2015.02.06 13:00,-1,1261.35400,1262.51836,1258.44311,1.16436,0.57611
2015.02.11 08:00,-1,1236.08700,1236.83329,1234.22129,0.74629,0.52952
2015.02.11 09:30,-1,1236.79300,1237.38457,1235.31407,0.59157,0.56686
2015.02.11 13:00,-1,1236.24800,1237.11564,1234.07889,0.86764,0.62657
2015.02.11 14:30,-1,1231.46100,1232.55764,1228.71939,1.09664,0.61132
2015.02.13 09:10,-1,1227.65900,1228.34771,1225.93721,0.68871,0.50373
2015.02.13 11:25,-1,1224.25900,1224.95529,1222.51829,0.69629,0.50139
2015.02.17 02:10,-1,1231.79900,1232.30021,1230.54596,0.50121,0.54266
2015.02.17 05:55,-1,1227.89400,1228.55107,1226.25132,0.65707,0.55704
2015.02.17 08:10,-1,1222.57700,1223.27914,1220.82164,0.70214,0.55113
2015.02.17 10:25,-1,1222.64200,1223.51600,1220.45700,0.87400,0.60009
2015.02.17 13:25,-1,1223.92100,1225.29771,1220.47921,1.37671,0.65109
2015.02.17 15:55,-1,1206.64100,1208.58064,1201.79189,1.93964,0.52660
2015.02.19 09:15,1,1217.32000,1216.16836,1220.19911,1.15164,0.56265
2015.02.19 11:15,1,1217.62100,1216.61736,1220.13011,1.00364,0.54070
2015.02.20 11:10,-1,1203.44800,1204.11236,1201.78711,0.66436,0.57748
2015.02.20 16:25,-1,1207.30000,1208.69743,1203.80643,1.39743,0.54186
2015.02.20 17:55,-1,1206.61200,1207.76571,1203.72771,1.15371,0.55625
2015.02.20 19:55,-1,1199.66500,1200.96914,1196.40464,1.30414,0.54423
2015.02.23 10:40,-1,1193.01200,1193.68579,1191.32754,0.67379,0.63289
2015.02.26 08:10,1,1213.03000,1212.23579,1215.01554,0.79421,0.60034
2015.02.26 09:40,1,1217.48800,1216.63429,1219.62229,0.85371,0.62036
2015.02.26 11:25,1,1216.98900,1215.99807,1219.46632,0.99093,0.53321
2015.02.27 11:20,1,1207.81900,1207.16664,1209.44989,0.65236,0.51013
2015.03.02 01:05,1,1217.96200,1217.21021,1219.84146,0.75179,0.57448
2015.03.02 02:35,1,1222.97500,1222.16764,1224.99339,0.80736,0.62581
2015.03.03 13:20,-1,1208.06200,1209.44043,1204.61593,1.37843,0.50539
2015.03.03 15:35,-1,1204.71800,1206.47164,1200.33389,1.75364,0.55836
2015.03.05 04:05,-1,1204.08900,1204.50564,1203.04739,0.41664,0.56316
2015.03.05 16:20,-1,1203.57800,1205.08657,1199.80657,1.50857,0.54416
2015.03.06 08:50,-1,1194.44200,1195.09786,1192.80236,0.65586,0.52645
2015.03.06 10:35,-1,1196.45900,1197.35629,1194.21579,0.89729,0.58003
2015.03.06 13:20,-1,1185.76900,1186.87886,1182.99436,1.10986,0.60560
2015.03.06 15:35,-1,1176.20800,1177.99986,1171.72836,1.79186,0.50175
2015.03.09 14:20,-1,1171.48900,1172.48350,1169.00275,0.99450,0.55352
2015.03.10 01:50,-1,1168.43000,1168.98436,1167.04411,0.55436,0.62556
2015.03.10 05:50,-1,1162.38100,1162.89707,1161.09082,0.51607,0.60740
2015.03.10 07:35,-1,1160.26500,1161.13479,1158.09054,0.86979,0.60762
2015.03.11 09:20,-1,1159.70000,1160.48829,1157.72929,0.78829,0.53333
2015.03.11 13:05,-1,1159.07800,1160.28621,1156.05746,1.20821,0.64549
2015.03.16 04:30,1,1159.32900,1158.96550,1160.23775,0.36350,0.56042
2015.03.16 06:15,1,1163.70800,1162.92250,1165.67175,0.78550,0.56301
2015.03.16 08:00,-1,1162.42800,1163.14450,1160.63675,0.71650,0.53292
2015.03.17 14:45,-1,1151.65800,1154.53057,1144.47657,2.87257,0.57940
2015.03.18 04:40,-1,1150.77300,1151.02707,1150.13782,0.25407,0.55314
2015.03.18 06:40,-1,1149.43400,1150.30300,1147.26150,0.86900,0.50323
2015.03.18 16:10,1,1152.09100,1150.73207,1155.48832,1.35893,0.53073
2015.03.18 18:25,1,1165.24200,1161.92514,1173.53414,3.31686,0.53487
2015.03.18 19:55,1,1172.98100,1170.57950,1178.98475,2.40150,0.51502
2015.03.19 04:10,-1,1171.88900,1172.54493,1170.24918,0.65593,0.51412
2015.03.19 05:55,-1,1172.33600,1173.12664,1170.35939,0.79064,0.51573
2015.03.20 13:10,1,1174.02800,1172.76071,1177.19621,1.26729,0.56324
2015.03.20 15:40,1,1183.61900,1182.66393,1186.00668,0.95507,0.52762
2015.03.23 16:55,1,1187.17900,1185.96843,1190.20543,1.21057,0.53881
2015.03.23 18:25,1,1189.12300,1188.52979,1190.60604,0.59321,0.54077
2015.03.23 19:55,1,1190.29100,1189.62179,1191.96404,0.66921,0.52075
2015.03.24 08:10,1,1189.61900,1188.86679,1191.49954,0.75221,0.55119
2015.03.24 09:40,1,1190.48800,1189.60400,1192.69800,0.88400,0.51265
2015.03.24 16:10,1,1190.19800,1189.30800,1192.42300,0.89000,0.52918
2015.03.24 19:40,1,1193.33900,1192.86571,1194.52221,0.47329,0.51164
2015.03.25 05:05,1,1190.17800,1189.50971,1191.84871,0.66829,0.53895
2015.03.25 06:50,1,1189.51000,1188.70393,1191.52518,0.80607,0.52147
2015.03.25 14:35,1,1196.34900,1195.33543,1198.88293,1.01357,0.54111
2015.03.26 05:15,1,1198.69100,1198.13957,1200.06957,0.55143,0.61888
2015.03.26 07:00,1,1203.18100,1202.31186,1205.35386,0.86914,0.57340
2015.03.26 08:45,1,1213.29600,1210.87214,1219.35564,2.42386,0.53546
2015.03.30 04:10,-1,1194.33400,1194.69050,1193.44275,0.35650,0.53715
2015.03.30 05:55,-1,1193.56600,1193.99657,1192.48957,0.43057,0.55436
2015.03.30 07:55,-1,1189.01200,1190.28514,1185.82914,1.27314,0.52206
2015.03.30 09:25,-1,1187.13800,1187.81279,1185.45104,0.67479,0.60586
2015.03.30 10:55,-1,1185.29900,1185.96786,1183.62686,0.66886,0.52158
2015.03.31 02:25,-1,1185.18800,1185.91764,1183.36389,0.72964,0.60936
2015.03.31 05:55,-1,1182.64600,1183.51593,1180.47118,0.86993,0.55343
2015.03.31 07:25,-1,1179.76200,1180.69443,1177.43093,0.93243,0.59526
2015.04.01 14:05,1,1201.37100,1199.95371,1204.91421,1.41729,0.51258
2015.04.01 16:05,1,1204.43800,1203.38243,1207.07693,1.05557,0.51580
2015.04.01 19:05,1,1204.35800,1203.84421,1205.64246,0.51379,0.54253
2015.04.06 04:10,1,1217.11100,1216.67636,1218.19761,0.43464,0.56628
2015.04.06 05:40,1,1216.98800,1216.57600,1218.01800,0.41200,0.59971
2015.04.06 07:10,1,1218.55900,1218.00650,1219.94025,0.55250,0.53512
2015.04.08 01:35,1,1209.53900,1209.11957,1210.58757,0.41943,0.50302
2015.04.08 08:05,-1,1210.40900,1211.14800,1208.56150,0.73900,0.61945
2015.04.08 10:35,-1,1211.01900,1211.65207,1209.43632,0.63307,0.60198
2015.04.08 13:35,-1,1208.62200,1209.79121,1205.69896,1.16921,0.54539
2015.04.09 04:05,-1,1198.14800,1198.55143,1197.13943,0.40343,0.57123
2015.04.09 07:50,-1,1195.59800,1196.45621,1193.45246,0.85821,0.55752
2015.04.10 13:00,1,1204.81600,1203.62786,1207.78636,1.18814,0.50806
2015.04.13 02:00,-1,1207.25900,1207.86536,1205.74311,0.60636,0.51540
