time,open,high,low,close,tick_volume,spread,real_volume
2022-05-25 13:15:00,1850.99,1853.549,1850.352,1852.663,1464,200,0
2022-05-25 13:30:00,1852.694,1854.33,1850.38,1851.016,2595,200,0
2022-05-25 13:45:00,1850.985,1851.774,1848.84,1849.476,1585,200,0
2022-05-25 14:00:00,1849.443,1851.318,1846.953,1850.143,2289,200,0
2022-05-25 14:15:00,1850.145,1850.988,1848.45,1848.81,1377,200,0
2022-05-25 14:30:00,1848.813,1850.759,1848.211,1850.41,1277,200,0
2022-05-25 14:45:00,1850.441,1851.006,1849.516,1850.459,1114,200,0
2022-05-25 15:00:00,1850.461,1850.63,1848.762,1849.852,1118,200,0
2022-05-25 15:15:00,1849.883,1850.337,1848.357,1849.455,1285,200,0
2022-05-25 15:30:00,1849.435,1849.858,1847.474,1847.649,869,200,0
2022-05-25 15:45:00,1847.647,1848.338,1841.3,1845.805,1826,200,0
2022-05-25 16:00:00,1845.782,1847.093,1845.426,1846.398,906,200,0
2022-05-25 16:15:00,1846.396,1846.571,1845.445,1846.544,738,200,0
2022-05-25 16:30:00,1846.567,1846.595,1843.264,1843.81,888,200,0
2022-05-25 16:45:00,1843.812,1845.476,1843.812,1845.104,746,200,0
2022-05-25 17:00:00,1845.073,1845.859,1843.467,1845.602,999,200,0
2022-05-25 17:15:00,1845.629,1848.406,1845.629,1848.278,1085,200,0
2022-05-25 17:30:00,1848.275,1849.067,1846.528,1847.311,992,200,0
2022-05-25 17:45:00,1847.321,1848.007,1846.864,1847.614,554,200,0
2022-05-25 18:00:00,1847.644,1852.994,1847.633,1852.624,2727,200,0
2022-05-25 18:15:00,1852.628,1852.91,1851.028,1851.028,1365,200,0
2022-05-25 18:30:00,1851.023,1851.69,1850.191,1851.676,948,200,0
2022-05-25 18:45:00,1851.675,1854.593,1851.147,1854.546,999,200,0
2022-05-25 19:00:00,1854.549,1855.51,1854.017,1855.402,913,200,0
2022-05-25 19:15:00,1855.432,1855.635,1853.933,1855.472,695,200,0
2022-05-25 19:30:00,1855.473,1856.285,1854.976,1856.025,663,200,0
2022-05-25 19:45:00,1855.996,1856.201,1854.557,1855.08,831,200,0
2022-05-25 20:00:00,1855.113,1855.302,1853.949,1854.078,537,200,0
2022-05-25 20:15:00,1854.08,1854.144,1853.547,1853.58,263,200,0
2022-05-25 20:30:00,1853.612,1853.881,1853.439,1853.541,285,200,0
2022-05-25 20:45:00,1853.543,1853.865,1853.021,1853.127,335,200,0
2022-05-25 22:00:00,1853.167,1853.452,1852.763,1853.281,456,200,0
2022-05-25 22:15:00,1853.267,1854.064,1853.267,1853.706,477,200,0
2022-05-25 22:30:00,1853.694,1854.261,1853.31,1853.31,280,200,0
2022-05-25 22:45:00,1853.303,1853.657,1853.091,1853.137,246,200,0
2022-05-25 23:00:00,1853.134,1853.753,1853.117,1853.299,276,200,0
2022-05-25 23:15:00,1853.301,1853.384,1852.926,1853.029,272,200,0
2022-05-25 23:30:00,1853.022,1853.983,1852.915,1853.762,369,200,0
2022-05-25 23:45:00,1853.757,1854.117,1853.576,1853.974,382,200,0
2022-05-26 00:00:00,1853.944,1854.26,1852.161,1852.32,733,200,0
2022-05-26 00:15:00,1852.35,1853.872,1852.228,1853.682,643,200,0
2022-05-26 00:30:00,1853.687,1854.14,1853.4,1853.921,621,200,0
2022-05-26 00:45:00,1853.932,1854.077,1852.134,1852.353,710,200,0
2022-05-26 01:00:00,1852.385,1853.115,1852.099,1852.992,808,200,0
2022-05-26 01:15:00,1852.99,1853.198,1852.371,1852.943,588,200,0
2022-05-26 01:30:00,1852.941,1853.109,1852.078,1852.116,833,200,0
2022-05-26 01:45:00,1852.118,1852.608,1849.136,1849.61,1015,200,0
2022-05-26 02:00:00,1849.643,1850.849,1849.295,1849.467,988,200,0
2022-05-26 02:15:00,1849.488,1850.334,1849.33,1850.037,665,200,0
2022-05-26 02:30:00,1850.033,1851.354,1850.033,1850.686,710,200,0
2022-05-26 02:45:00,1850.717,1852.562,1850.717,1851.947,736,200,0
2022-05-26 03:00:00,1851.917,1852.197,1849.649,1849.987,756,200,0
2022-05-26 03:15:00,1850.001,1850.564,1848.847,1850.423,766,200,0
2022-05-26 03:30:00,1850.456,1851.118,1850.332,1850.546,534,200,0
2022-05-26 03:45:00,1850.551,1850.897,1850.449,1850.795,406,200,0
2022-05-26 04:00:00,1850.799,1851.508,1850.282,1850.286,408,200,0
2022-05-26 04:15:00,1850.299,1850.308,1848.115,1848.219,528,200,0
2022-05-26 04:30:00,1848.221,1848.435,1845.482,1846.443,988,200,0
2022-05-26 04:45:00,1846.453,1846.556,1844.242,1845.062,892,200,0
2022-05-26 05:00:00,1845.094,1846.091,1844.633,1845.45,784,200,0
2022-05-26 05:15:00,1845.419,1845.771,1844.857,1845.767,697,200,0
2022-05-26 05:30:00,1845.764,1846.08,1844.283,1844.963,972,200,0
2022-05-26 05:45:00,1844.934,1844.997,1842.656,1843.658,1098,200,0
2022-05-26 06:00:00,1843.689,1845.524,1843.689,1845.21,1197,200,0
2022-05-26 06:15:00,1845.213,1846.006,1844.769,1845.307,977,200,0
2022-05-26 06:30:00,1845.322,1846.559,1845.251,1846.185,813,200,0
2022-05-26 06:45:00,1846.191,1846.842,1845.462,1846.842,900,200,0
2022-05-26 07:00:00,1846.846,1849.825,1846.813,1846.95,1470,200,0
2022-05-26 07:15:00,1846.976,1848.422,1846.245,1847.429,1093,200,0
2022-05-26 07:30:00,1847.398,1850.712,1847.128,1850.175,1071,200,0
2022-05-26 07:45:00,1850.212,1850.305,1847.823,1847.872,1183,200,0
2022-05-26 08:00:00,1847.84,1849.683,1846.475,1848.067,1388,200,0
2022-05-26 08:15:00,1848.059,1848.256,1847.393,1847.912,909,200,0
2022-05-26 08:30:00,1847.917,1848.41,1847.156,1847.825,708,200,0
2022-05-26 08:45:00,1847.841,1848.263,1845.737,1845.853,716,200,0
2022-05-26 09:00:00,1845.858,1847.107,1844.958,1845.003,870,200,0
2022-05-26 09:15:00,1845.008,1845.361,1844.077,1844.54,825,200,0
2022-05-26 09:30:00,1844.575,1845.504,1842.793,1844.051,983,200,0
2022-05-26 09:45:00,1844.038,1846.444,1843.947,1845.772,1014,200,0
2022-05-26 10:00:00,1845.782,1847.849,1845.738,1847.023,875,200,0
2022-05-26 10:15:00,1847.025,1847.205,1845.436,1845.964,752,200,0
2022-05-26 10:30:00,1845.958,1846.646,1845.304,1845.838,693,200,0
2022-05-26 10:45:00,1845.88,1846.353,1843.104,1844.599,1102,200,0
2022-05-26 11:00:00,1844.572,1846.593,1843.974,1844.028,1049,200,0
2022-05-26 11:15:00,1843.997,1844.675,1840.804,1842.738,1426,200,0
2022-05-26 11:30:00,1842.746,1844.852,1842.478,1843.74,1329,200,0
2022-05-26 11:45:00,1843.738,1846.697,1843.174,1846.552,1116,200,0
2022-05-26 12:00:00,1846.53,1847.401,1844.785,1846.078,1095,200,0
2022-05-26 12:15:00,1846.085,1847.284,1843.212,1844.249,1258,200,0
2022-05-26 12:30:00,1844.252,1846.281,1843.012,1845.32,1695,200,0
2022-05-26 12:45:00,1845.325,1845.397,1842.541,1843.223,1238,200,0
2022-05-26 13:00:00,1843.258,1847.423,1843.256,1846.234,1431,200,0
2022-05-26 13:15:00,1846.202,1847.176,1845.451,1845.594,1076,200,0
2022-05-26 13:30:00,1845.626,1847.959,1841.332,1844.333,2965,200,0
2022-05-26 13:45:00,1844.301,1849.435,1844.173,1849.276,2502,200,0
2022-05-26 14:00:00,1849.273,1851.347,1847.123,1850.939,2307,200,0
2022-05-26 14:15:00,1850.93,1853.406,1850.612,1851.984,2075,200,0
2022-05-26 14:30:00,1851.986,1852.34,1848.722,1848.993,1482,200,0
2022-05-26 14:45:00,1848.976,1850.074,1845.807,1846.613,1177,200,0
2022-05-26 15:00:00,1846.644,1847.084,1843.949,1845.708,1527,200,0
2022-05-26 15:15:00,1845.74,1847.206,1845.047,1846.769,1151,200,0
2022-05-26 15:30:00,1846.799,1847.822,1845.101,1845.243,948,200,0
2022-05-26 15:45:00,1845.212,1846.856,1845.152,1846.418,893,200,0
2022-05-26 16:00:00,1846.451,1847.381,1846.339,1846.849,744,200,0
2022-05-26 16:15:00,1846.844,1847.611,1846.56,1847.367,739,200,0
2022-05-26 16:30:00,1847.343,1847.609,1846.145,1846.178,727,200,0
2022-05-26 16:45:00,1846.175,1847.682,1846.062,1847.671,751,200,0
2022-05-26 17:00:00,1847.703,1849.91,1847.703,1849.567,1177,200,0
2022-05-26 17:15:00,1849.578,1849.962,1848.229,1849.753,959,200,0
2022-05-26 17:30:00,1849.786,1850.363,1848.894,1850.028,799,200,0
2022-05-26 17:45:00,1850.039,1850.108,1849.16,1849.423,633,200,0
2022-05-26 18:00:00,1849.392,1849.867,1848.651,1849.719,692,200,0
2022-05-26 18:15:00,1849.706,1850.488,1849.6,1849.743,603,200,0
2022-05-26 18:30:00,1849.724,1851.077,1849.709,1850.768,706,200,0
2022-05-26 18:45:00,1850.747,1851.981,1850.697,1851.751,814,200,0
2022-05-26 19:00:00,1851.788,1853.711,1851.788,1853.373,811,200,0
2022-05-26 19:15:00,1853.34,1853.372,1851.954,1852.299,720,200,0
2022-05-26 19:30:00,1852.33,1852.731,1851.883,1852.637,597,200,0
2022-05-26 19:45:00,1852.622,1852.968,1851.953,1852.037,570,200,0
2022-05-26 20:00:00,1852.071,1852.288,1851.126,1851.391,418,200,0
2022-05-26 20:15:00,1851.394,1851.394,1850.788,1850.961,254,200,0
2022-05-26 20:30:00,1850.963,1851.97,1850.842,1851.592,223,200,0
2022-05-26 20:45:00,1851.614,1851.649,1850.54,1850.54,259,200,0
2022-05-26 22:00:00,1851.242,1851.617,1850.402,1850.957,517,200,0
2022-05-26 22:15:00,1850.92,1851.009,1850.208,1850.375,290,200,0
2022-05-26 22:30:00,1850.378,1851.119,1850.378,1851.012,258,200,0
2022-05-26 22:45:00,1851.047,1851.228,1850.922,1851.205,240,200,0
2022-05-26 23:00:00,1851.206,1852.283,1851.156,1852.283,338,200,0
2022-05-26 23:15:00,1852.275,1852.471,1851.971,1852.072,317,200,0
2022-05-26 23:30:00,1852.059,1852.395,1851.482,1851.564,307,200,0
2022-05-26 23:45:00,1851.568,1853.713,1851.564,1852.779,483,200,0
2022-05-27 00:00:00,1852.748,1853.062,1850.973,1851.568,572,200,0
2022-05-27 00:15:00,1851.551,1851.725,1850.732,1850.732,413,200,0
2022-05-27 00:30:00,1850.74,1850.763,1849.21,1849.231,540,200,0
2022-05-27 00:45:00,1849.221,1849.485,1848.325,1849.425,1004,200,0
2022-05-27 01:00:00,1849.445,1849.727,1848.157,1849.487,996,200,0
2022-05-27 01:15:00,1849.479,1849.681,1847.933,1848.339,803,200,0
2022-05-27 01:30:00,1848.375,1851.015,1848.375,1851.007,1172,200,0
2022-05-27 01:45:00,1851.03,1856.391,1850.988,1855.885,1819,200,0
2022-05-27 02:00:00,1855.918,1855.982,1853.553,1853.666,885,200,0
2022-05-27 02:15:00,1853.688,1854.192,1853.296,1853.592,668,200,0
2022-05-27 02:30:00,1853.611,1854.97,1852.514,1852.89,1053,200,0
2022-05-27 02:45:00,1852.859,1854.043,1852.6,1853.713,676,200,0
2022-05-27 03:00:00,1853.731,1854.371,1852.059,1853.651,1143,200,0
2022-05-27 03:15:00,1853.652,1854.577,1853.519,1854.019,571,200,0
2022-05-27 03:30:00,1854.026,1854.088,1852.97,1853.124,396,200,0
2022-05-27 03:45:00,1853.138,1854.771,1853.02,1854.508,469,200,0
2022-05-27 04:00:00,1854.503,1854.807,1853.5,1853.608,410,200,0
2022-05-27 04:15:00,1853.612,1854.14,1853.154,1853.213,344,200,0
2022-05-27 04:30:00,1853.21,1854.19,1853.051,1854.073,391,200,0
2022-05-27 04:45:00,1854.085,1854.097,1853.021,1853.158,354,200,0
2022-05-27 05:00:00,1853.16,1854.057,1853.085,1853.781,345,200,0
2022-05-27 05:15:00,1853.771,1853.771,1851.913,1852.124,564,200,0
2022-05-27 05:30:00,1852.12,1855.706,1851.929,1854.562,1205,200,0
2022-05-27 05:45:00,1854.528,1854.649,1852.739,1853.541,782,200,0
2022-05-27 06:00:00,1853.572,1855.111,1852.515,1855.005,1007,200,0
2022-05-27 06:15:00,1855.032,1855.65,1853.016,1854.378,943,200,0
2022-05-27 06:30:00,1854.39,1854.435,1853.248,1853.542,729,200,0
2022-05-27 06:45:00,1853.538,1854.872,1853.255,1854.281,798,200,0
2022-05-27 07:00:00,1854.314,1856.31,1854.042,1856.092,833,200,0
2022-05-27 07:15:00,1856.088,1858.659,1856.088,1857.008,1145,200,0
2022-05-27 07:30:00,1856.985,1857.757,1855.965,1856.886,825,200,0
2022-05-27 07:45:00,1856.887,1858.458,1856.589,1858.269,816,200,0
2022-05-27 08:00:00,1858.299,1859.31,1857.748,1858.933,901,200,0
2022-05-27 08:15:00,1858.931,1859.441,1858.2,1859.19,804,200,0
2022-05-27 08:30:00,1859.159,1860.399,1858.692,1859.355,901,200,0
2022-05-27 08:45:00,1859.364,1859.807,1856.686,1856.767,822,200,0
2022-05-27 09:00:00,1856.76,1858.263,1856.674,1858.075,739,200,0
2022-05-27 09:15:00,1858.076,1860.303,1857.968,1858.727,706,200,0
2022-05-27 09:30:00,1858.748,1860.156,1858.517,1858.906,720,200,0
2022-05-27 09:45:00,1858.908,1859.464,1858.218,1858.586,622,200,0
2022-05-27 10:00:00,1858.619,1860.146,1858.619,1859.747,692,200,0
2022-05-27 10:15:00,1859.744,1860.249,1858.897,1859.08,704,200,0
2022-05-27 10:30:00,1859.049,1859.984,1857.528,1858.405,802,200,0
2022-05-27 10:45:00,1858.403,1859.258,1857.4,1857.799,862,200,0
2022-05-27 11:00:00,1857.835,1859.086,1857.314,1858.758,1179,200,0
2022-05-27 11:15:00,1858.76,1859.973,1858.117,1858.424,1059,200,0
2022-05-27 11:30:00,1858.421,1860.233,1858.224,1858.578,1066,200,0
2022-05-27 11:45:00,1858.59,1859.608,1857.361,1858.272,1073,200,0
2022-05-27 12:00:00,1858.304,1862.113,1857.564,1860.253,1659,200,0
2022-05-27 12:15:00,1860.285,1861.09,1856.131,1856.831,2010,200,0
2022-05-27 12:30:00,1857.009,1857.465,1850.393,1852.038,3685,200,0
2022-05-27 12:45:00,1852.006,1856.21,1851.533,1855.747,1904,200,0
2022-05-27 13:00:00,1855.714,1860.145,1855.714,1859.373,2069,200,0
2022-05-27 13:15:00,1859.364,1861.377,1858.478,1860.107,1581,200,0
2022-05-27 13:30:00,1860.11,1860.458,1854.968,1856.217,2236,200,0
2022-05-27 13:45:00,1856.186,1857.509,1854.925,1856.07,1693,200,0
2022-05-27 14:00:00,1856.082,1856.398,1852.689,1854.528,2370,200,0
2022-05-27 14:15:00,1854.516,1855.405,1853.412,1854.619,1725,200,0
2022-05-27 14:30:00,1854.621,1856.596,1853.961,1856.53,1117,200,0
2022-05-27 14:45:00,1856.528,1857.33,1854.689,1854.754,1193,200,0
2022-05-27 15:00:00,1854.788,1855.765,1851.58,1852.05,1476,200,0
2022-05-27 15:15:00,1852.047,1854.252,1851.082,1853.794,1139,200,0
2022-05-27 15:30:00,1853.786,1854.853,1853.325,1854.352,915,200,0
2022-05-27 15:45:00,1854.354,1855.512,1853.798,1854.659,788,200,0
2022-05-27 16:00:00,1854.676,1854.998,1853.991,1854.456,809,200,0
2022-05-27 16:15:00,1854.454,1854.458,1852.89,1852.986,718,200,0
2022-05-27 16:30:00,1852.984,1853.556,1852.146,1852.446,759,200,0
2022-05-27 16:45:00,1852.456,1853.247,1851.967,1853.189,756,200,0
2022-05-27 17:00:00,1853.158,1853.786,1852.874,1853.29,713,200,0
2022-05-27 17:15:00,1853.28,1853.895,1852.866,1853.895,676,200,0
2022-05-27 17:30:00,1853.863,1854.27,1851.958,1852.282,654,200,0
2022-05-27 17:45:00,1852.277,1853.872,1852.245,1853.308,586,200,0
2022-05-27 18:00:00,1853.299,1853.583,1852.15,1852.363,610,200,0
2022-05-27 18:15:00,1852.38,1853.725,1851.993,1853.563,601,200,0
2022-05-27 18:30:00,1853.596,1853.955,1853.263,1853.718,412,200,0
2022-05-27 18:45:00,1853.725,1853.725,1852.596,1852.974,536,200,0
2022-05-27 19:00:00,1853.007,1854.373,1852.757,1854.339,550,200,0
2022-05-27 19:15:00,1854.336,1854.857,1854.083,1854.138,540,200,0
2022-05-27 19:30:00,1854.171,1854.277,1853.282,1853.6,481,200,0
2022-05-27 19:45:00,1853.602,1853.934,1853.095,1853.383,631,200,0
2022-05-27 20:00:00,1853.419,1853.71,1853.323,1853.695,311,200,0
2022-05-27 20:15:00,1853.697,1853.697,1853.452,1853.672,165,200,0
2022-05-27 20:30:00,1853.643,1853.863,1853.369,1853.629,225,200,0
2022-05-27 20:45:00,1853.627,1854.411,1852.651,1853.024,492,200,0
2022-05-29 22:00:00,1852.618,1853.909,1852.521,1853.694,326,200,0
2022-05-29 22:15:00,1853.693,1853.693,1852.76,1853.043,313,200,0
2022-05-29 22:30:00,1853.009,1853.165,1852.041,1852.196,387,200,0
2022-05-29 22:45:00,1852.192,1852.217,1850.89,1850.898,398,200,0
2022-05-29 23:00:00,1850.901,1850.953,1848.167,1848.872,559,200,0
2022-05-29 23:15:00,1848.915,1849.744,1848.578,1849.557,410,200,0
2022-05-29 23:30:00,1849.563,1850.033,1848.777,1849.1,431,200,0
2022-05-29 23:45:00,1849.085,1849.878,1848.158,1849.849,570,200,0
2022-05-30 00:00:00,1849.872,1851.469,1849.431,1850.887,609,200,0
2022-05-30 00:15:00,1850.886,1852.011,1850.886,1851.822,478,200,0
2022-05-30 00:30:00,1851.823,1851.823,1849.582,1849.669,498,200,0
2022-05-30 00:45:00,1849.67,1850.755,1849.589,1850.406,651,200,0
2022-05-30 01:00:00,1850.373,1850.561,1848.661,1850.51,993,200,0
2022-05-30 01:15:00,1850.542,1851.62,1850.254,1850.73,716,200,0
2022-05-30 01:30:00,1850.761,1856.643,1850.761,1856.643,979,200,0
2022-05-30 01:45:00,1856.613,1857.371,1855.884,1856.713,1024,200,0
2022-05-30 02:00:00,1856.743,1859.537,1856.743,1858.638,1215,200,0
2022-05-30 02:15:00,1858.605,1859.88,1858.409,1858.924,856,200,0
2022-05-30 02:30:00,1858.89,1860.107,1858.858,1859.281,848,200,0
2022-05-30 02:45:00,1859.264,1859.27,1857.759,1858.932,730,200,0
2022-05-30 03:00:00,1858.933,1859.57,1858.459,1858.821,614,200,0
2022-05-30 03:15:00,1858.824,1859.133,1857.839,1858.32,636,200,0
2022-05-30 03:30:00,1858.345,1859.417,1858.074,1859.393,569,200,0
2022-05-30 03:45:00,1859.394,1860.867,1858.958,1860.564,602,200,0
2022-05-30 04:00:00,1860.562,1861.751,1859.417,1859.669,837,200,0
2022-05-30 04:15:00,1859.679,1860.374,1859.401,1860.077,542,200,0
2022-05-30 04:30:00,1860.078,1861.736,1860.041,1861.303,677,200,0
2022-05-30 04:45:00,1861.315,1861.444,1860.858,1860.977,465,200,0
2022-05-30 05:00:00,1860.984,1862.642,1860.803,1862.384,721,200,0
2022-05-30 05:15:00,1862.391,1862.728,1861.7,1861.922,577,200,0
2022-05-30 05:30:00,1861.927,1863.402,1861.399,1862.625,958,200,0
2022-05-30 05:45:00,1862.626,1862.982,1861.131,1862.125,846,200,0
2022-05-30 06:00:00,1862.095,1862.412,1861.227,1862.214,904,200,0
2022-05-30 06:15:00,1862.204,1863.921,1861.86,1862.258,927,200,0
2022-05-30 06:30:00,1862.269,1862.405,1861.556,1861.727,724,200,0
2022-05-30 06:45:00,1861.729,1861.835,1860.842,1861.219,706,200,0
2022-05-30 07:00:00,1861.23,1863.953,1859.013,1862.92,1220,200,0
2022-05-30 07:15:00,1862.951,1863.162,1861.945,1862.203,675,200,0
2022-05-30 07:30:00,1862.172,1862.41,1860.188,1860.863,768,200,0
2022-05-30 07:45:00,1860.862,1860.87,1858.415,1858.669,856,200,0
2022-05-30 08:00:00,1858.677,1859.852,1858.463,1858.905,935,200,0
2022-05-30 08:15:00,1858.908,1859.347,1856.275,1857.958,1299,200,0
2022-05-30 08:30:00,1857.926,1860.019,1857.571,1859.933,728,200,0
2022-05-30 08:45:00,1859.93,1860.06,1858.901,1858.901,648,200,0
2022-05-30 09:00:00,1858.899,1859.225,1858.112,1858.118,757,200,0
2022-05-30 09:15:00,1858.116,1858.949,1857.927,1858.605,578,200,0
2022-05-30 09:30:00,1858.574,1858.579,1857.062,1857.786,673,200,0
2022-05-30 09:45:00,1857.793,1858.224,1856.78,1858.079,536,200,0
2022-05-30 10:00:00,1858.086,1859.355,1857.932,1858.204,586,200,0
2022-05-30 10:15:00,1858.23,1858.233,1855.281,1855.613,796,200,0
2022-05-30 10:30:00,1855.612,1856.239,1855.114,1855.412,656,200,0
2022-05-30 10:45:00,1855.404,1855.679,1854.388,1855.121,698,200,0
2022-05-30 11:00:00,1855.115,1855.891,1854.514,1855.46,724,200,0
2022-05-30 11:15:00,1855.478,1856.462,1855.312,1855.474,604,200,0
2022-05-30 11:30:00,1855.477,1855.771,1854.704,1855.164,504,200,0
2022-05-30 11:45:00,1855.153,1855.222,1854.115,1854.421,675,200,0
2022-05-30 12:00:00,1854.41,1855.521,1854.219,1854.486,614,200,0
2022-05-30 12:15:00,1854.489,1855.864,1854.031,1855.42,732,200,0
2022-05-30 12:30:00,1855.415,1856.164,1855.285,1855.428,619,200,0
2022-05-30 12:45:00,1855.425,1855.889,1855.174,1855.307,507,200,0
2022-05-30 13:00:00,1855.313,1858.029,1855.051,1857.485,1003,200,0
2022-05-30 13:15:00,1857.5,1861.06,1857.444,1860.489,1231,200,0
2022-05-30 13:30:00,1860.491,1861.061,1860.148,1860.579,862,200,0
2022-05-30 13:45:00,1860.598,1860.902,1858.932,1859.08,742,200,0
2022-05-30 14:00:00,1859.05,1859.083,1854.209,1855.1,1726,200,0
2022-05-30 14:15:00,1855.09,1858.071,1855.023,1856.762,977,200,0
2022-05-30 14:30:00,1856.792,1857.187,1856.135,1856.618,663,200,0
2022-05-30 14:45:00,1856.624,1858.921,1856.216,1858.566,793,200,0
2022-05-30 15:00:00,1858.599,1858.639,1856.988,1857.244,664,200,0
2022-05-30 15:15:00,1857.247,1857.864,1856.964,1857.489,529,200,0
2022-05-30 15:30:00,1857.495,1857.634,1855.983,1856.099,587,200,0
2022-05-30 15:45:00,1856.109,1856.281,1854.946,1855.659,565,200,0
2022-05-30 16:00:00,1855.628,1855.959,1855.295,1855.597,466,200,0
2022-05-30 16:15:00,1855.6,1856.68,1855.164,1856.612,411,200,0
2022-05-30 16:30:00,1856.581,1856.808,1856.161,1856.337,379,200,0
2022-05-30 16:45:00,1856.307,1856.434,1855.917,1856.284,407,200,0
2022-05-30 17:00:00,1856.051,1856.132,1855.21,1855.225,251,664,0
2022-05-30 17:15:00,1855.227,1855.292,1855.217,1855.265,12,667,0
2022-05-30 22:00:00,1855.907,1856.664,1855.77,1856.628,327,200,0
2022-05-30 22:15:00,1856.614,1856.885,1855.884,1856.126,269,200,0
2022-05-30 22:30:00,1856.124,1856.124,1855.087,1855.193,366,200,0
2022-05-30 22:45:00,1855.19,1855.406,1854.197,1854.393,380,200,0
2022-05-30 23:00:00,1854.36,1854.908,1853.595,1853.715,458,200,0
2022-05-30 23:15:00,1853.735,1853.735,1851.813,1852.733,467,200,0
2022-05-30 23:30:00,1852.731,1853.143,1852.29,1852.869,419,200,0
2022-05-30 23:45:00,1852.873,1853.062,1852.295,1852.384,427,200,0
2022-05-31 00:00:00,1852.416,1852.62,1851.366,1851.493,762,200,0
2022-05-31 00:15:00,1851.497,1851.686,1847.849,1847.849,840,200,0
2022-05-31 00:30:00,1847.879,1849.761,1847.384,1848.771,1262,200,0
2022-05-31 00:45:00,1848.759,1848.759,1845.564,1846.109,1059,200,0
2022-05-31 01:00:00,1846.088,1848.41,1845.835,1847.361,1533,200,0
2022-05-31 01:15:00,1847.393,1848.119,1847.038,1848.019,948,200,0
2022-05-31 01:30:00,1848.049,1848.768,1845.846,1848.395,1398,200,0
2022-05-31 01:45:00,1848.362,1849.173,1847.974,1849.066,1165,200,0
2022-05-31 02:00:00,1849.035,1849.936,1848.379,1849.745,912,200,0
2022-05-31 02:15:00,1849.777,1850.154,1849.032,1850.117,627,200,0
2022-05-31 02:30:00,1850.118,1850.447,1849.565,1850.399,556,200,0
2022-05-31 02:45:00,1850.403,1851.182,1850.153,1851.023,705,200,0
2022-05-31 03:00:00,1850.989,1852.984,1850.698,1851.42,1001,200,0
2022-05-31 03:15:00,1851.388,1852.101,1851.204,1851.971,615,200,0
2022-05-31 03:30:00,1851.988,1852.463,1851.858,1852.274,533,200,0
2022-05-31 03:45:00,1852.276,1852.453,1851.928,1852.198,456,200,0
2022-05-31 04:00:00,1852.196,1852.838,1851.777,1852.011,527,200,0
2022-05-31 04:15:00,1852.017,1852.407,1850.871,1852.294,624,200,0
2022-05-31 04:30:00,1852.263,1853.39,1852.206,1853.234,594,200,0
2022-05-31 04:45:00,1853.062,1853.152,1851.569,1851.578,436,200,0
2022-05-31 05:00:00,1851.596,1852.552,1851.596,1852.377,572,200,0
2022-05-31 05:15:00,1852.38,1853.203,1852.088,1852.828,527,200,0
2022-05-31 05:30:00,1852.844,1853.799,1852.794,1853.45,771,200,0
2022-05-31 05:45:00,1853.453,1854.466,1852.971,1852.999,717,200,0
2022-05-31 06:00:00,1852.965,1854.635,1852.479,1854.249,869,200,0
2022-05-31 06:15:00,1854.267,1855.236,1852.824,1854.367,1005,200,0
2022-05-31 06:30:00,1854.404,1856.16,1854.07,1854.124,978,200,0
2022-05-31 06:45:00,1854.092,1854.903,1853.277,1854.383,837,200,0
2022-05-31 07:00:00,1854.364,1855.904,1854.252,1855.079,1069,200,0
2022-05-31 07:15:00,1855.077,1855.477,1854.628,1855.162,884,200,0
2022-05-31 07:30:00,1855.176,1855.799,1853.723,1855.05,917,200,0
2022-05-31 07:45:00,1855.082,1855.217,1853.814,1854.747,744,200,0
2022-05-31 08:00:00,1854.744,1855.96,1854.354,1855.592,691,200,0
2022-05-31 08:15:00,1855.595,1857.07,1855.353,1856.663,828,200,0
2022-05-31 08:30:00,1856.631,1856.747,1855.69,1855.85,672,200,0
2022-05-31 08:45:00,1855.882,1855.982,1852.042,1852.57,943,200,0
2022-05-31 09:00:00,1852.565,1852.694,1851.049,1852.057,880,200,0
2022-05-31 09:15:00,1852.032,1853.266,1851.849,1852.644,716,200,0
2022-05-31 09:30:00,1852.586,1854.047,1849.472,1850.1,1153,200,0
2022-05-31 09:45:00,1850.131,1850.644,1849.073,1850.213,1018,200,0
2022-05-31 10:00:00,1850.246,1851.065,1849.652,1850.084,823,200,0
2022-05-31 10:15:00,1850.026,1850.537,1848.811,1848.971,787,200,0
2022-05-31 10:30:00,1848.998,1850.338,1847.276,1850.202,1008,200,0
2022-05-31 10:45:00,1850.233,1850.658,1848.199,1849.111,1023,200,0
2022-05-31 11:00:00,1849.143,1850.653,1846.662,1850.256,1549,200,0
2022-05-31 11:15:00,1850.261,1850.624,1848.395,1849.266,998,200,0
2022-05-31 11:30:00,1849.233,1850.213,1848.437,1848.948,787,200,0
2022-05-31 11:45:00,1848.95,1849.611,1844.516,1848.805,2009,200,0
2022-05-31 12:00:00,1848.766,1852.176,1848.252,1851.943,1776,200,0
2022-05-31 12:15:00,1851.93,1852.253,1847.103,1847.323,1589,200,0
2022-05-31 12:30:00,1847.311,1851.246,1847.273,1849.015,1555,200,0
2022-05-31 12:45:00,1848.984,1850.246,1848.586,1848.899,1382,200,0
2022-05-31 13:00:00,1848.895,1850.219,1848.344,1849.86,1493,200,0
2022-05-31 13:15:00,1849.829,1853.3,1849.797,1851.813,1589,200,0
